field_1,latitude,longitude,adm1
"57569",-2.6391859400,33.0282194600,Iringa
"57570",-4.2222776500,33.1967611300,Kilimanjaro
"57571",-5.6022531900,32.7403153600,Kaskazini-Pemba
"57572",-8.4750121200,36.5302142300,Tanga
"57573",-5.0875738900,34.5895280600,Kilimanjaro
"57574",-1.6957773000,31.4345227800,Dodoma
"57575",-8.9085042200,32.8524173700,Kaskazini-Pemba
"57576",-10.2050062900,38.7806403600,Tanga
"57577",-3.2819181600,37.5527380800,Manyara
"57578",-5.1222725900,32.9074792000,Kaskazini-Pemba
"57579",-2.8420276500,37.2440225200,Lindi
"57580",-5.6287579900,32.7277139300,Kaskazini-Pemba
"57581",-10.8590944500,39.1259022000,Tanga
"57582",-3.1536021500,37.5960647900,Lindi
"57583",-0.0000000200,0.0000000000,
"57584",-3.7943430100,37.6884791900,Lindi
"57585",-8.9647508900,34.9129945700,Tabora
"57586",-7.1615532500,38.8681005000,Kusini-Pemba
"57587",-8.9618628000,34.5979236500,Tabora
"57588",-8.9228562200,36.8009154400,Tanga
"57589",-10.6081799500,35.4562342700,Tanga
"57590",-8.5792808700,35.1884105000,Kaskazini-Unguja
"57591",-1.7499323600,31.5554922400,Kaskazini-Pemba
"57592",-6.5369455400,37.2333715000,Kigoma
"57593",-7.7999095500,31.7679909500,Kaskazini-Pemba
"57594",-9.1403759100,33.0874238600,Kaskazini-Pemba
"57595",-2.0866953200,33.0327069000,Kagera
"57596",-4.6006386000,38.3168612100,Lindi
"57597",-6.1849237500,37.0655554800,Kigoma
"57598",-9.5394726600,33.8432574100,Tabora
"57599",-10.5675175200,35.5868494400,Tanga
"57600",-4.5173725900,37.9187678500,Lindi
"57601",-3.7437453600,33.2373771500,Kagera
"57602",-4.8288239300,32.0727562100,Shinyanga
"57603",-9.3149350800,34.3327260400,Kaskazini-Unguja
"57604",-9.0976594800,32.8137756000,Kaskazini-Pemba
"57605",-8.5736061500,33.4575448100,Kaskazini-Pemba
"57606",-1.3565870800,31.7604859500,Dodoma
"57607",-10.4354290200,35.7915989200,Tanga
"57608",-3.2498657500,37.2640000300,Lindi
"57609",-4.2754811500,33.2951813000,Kilimanjaro
"57610",-9.4357690100,35.1558617900,Tabora
"57611",-10.5316622200,34.6945160400,Tanga
"57612",-3.7581372800,30.6931806200,Shinyanga
"57613",-5.1539149000,38.5033092800,Arusha
"57614",-1.7174327300,34.2564730600,Dodoma
"57615",-3.5326495300,34.3170735300,Kusini Unguja
"57616",-3.7250085300,33.3652331100,Kagera
"57617",-7.2250057800,39.1721069100,Kusini-Pemba
"57618",-5.0433618800,31.8032503600,Shinyanga
"57619",-7.7313146500,35.9047487600,Kaskazini-Unguja
"57620",-4.6346318000,38.2676153800,Lindi
"57621",-6.0043025300,37.7479833900,Kusini Unguja
"57622",-2.5504777300,36.7866381100,Lindi
"57623",-8.9354346300,33.5397806300,Shinyanga
"57624",-8.7024743700,34.3769262000,Shinyanga
"57625",-4.8022185000,38.8167050200,Arusha
"57626",-4.5686365300,34.6247138200,Kilimanjaro
"57627",-6.2115919500,35.5796636400,Kigoma
"57628",-9.4926578300,33.9261684200,Tabora
"57629",-9.2290342300,33.6848908600,Singida
"57630",-4.4419853500,29.7915048900,Arusha
"57631",-0.0000000200,0.0000000000,
"57632",-3.2563011300,36.6378391200,Lindi
"57633",-8.8736146300,32.7365142900,Kaskazini-Pemba
"57634",-6.6062009700,38.3411916900,Kusini-Pemba
"57635",-3.2899962500,37.5601856000,Manyara
"57636",-4.4610146000,38.3253934900,Lindi
"57637",-3.1692790400,36.9586238400,Lindi
"57638",-8.4710557900,31.7205114000,Kaskazini-Pemba
"57639",-4.8837416100,32.8426001800,Kaskazini-Pemba
"57640",-9.4409746800,34.2111452900,Kaskazini-Unguja
"57641",-1.2177434500,30.6953136100,Ruvuma
"57642",-4.2227363300,35.5974726400,Lake Victoria
"57643",-9.0682696100,33.5762539600,Singida
"57644",-8.7756724300,39.4071108300,Kusini-Pemba
"57645",-8.2119788700,34.8156187800,Shinyanga
"57646",-5.7909658500,37.6351157200,Kusini Unguja
"57647",-10.6001991200,38.9019647100,Tanga
"57648",-5.5198582400,34.9661717400,Kilimanjaro
"57649",-0.0000000200,0.0000000000,
"57650",-10.2663816200,38.6367648100,Tanga
"57651",-10.1883864200,39.5380264500,Tanga
"57652",-7.4228414200,31.3704639200,Shinyanga
"57653",-8.9832691900,32.7608144000,Kaskazini-Pemba
"57654",-3.6481984500,37.6573489800,Lindi
"57655",-1.6239772400,34.0217970200,Dodoma
"57656",-1.2529146600,31.6516964500,Dodoma
"57657",-1.6441807000,34.0782727900,Dodoma
"57658",-8.8492428200,32.0407167200,Kaskazini-Pemba
"57659",-9.4545734700,33.6897767000,Singida
"57660",-8.0134672000,38.8591166200,Kusini-Pemba
"57661",-5.6497253300,35.6076048800,Kilimanjaro
"57662",-0.0000000200,0.0000000000,
"57663",-0.0000000200,0.0000000000,
"57664",-3.3658111400,36.7784877700,Lindi
"57665",-8.9553958500,33.2668918400,Shinyanga
"57666",-0.0000000200,0.0000000000,
"57667",-4.8272559600,29.6577477200,Tabora
"57668",-4.7664712000,39.1676394900,Arusha
"57669",-5.1295384200,38.6966045200,Arusha
"57670",-3.6427085000,32.5706323700,Kagera
"57671",-3.3211192200,36.5517897100,Lindi
"57672",-4.8121036000,29.9295848200,Arusha
"57673",-2.9845826400,35.8022222300,Manyara
"57674",-8.7954505100,34.1402113100,Shinyanga
"57675",-3.7579259700,37.5696821200,Lindi
"57676",-3.2494810800,37.5943888600,Lindi
"57677",-10.7713177200,39.4813931600,Tanga
"57678",-1.8898941000,34.6710000700,Kaskazini-Pemba
"57679",-4.6547865600,34.5714609900,Kilimanjaro
"57680",-9.3410697400,34.9270964300,Tabora
"57681",-3.3337487600,37.4093358800,Manyara
"57682",-3.3812921200,37.1081130000,Lindi
"57683",-3.6201518800,33.7896183800,Mbeya
"57684",-9.5619237200,34.3433301500,Kaskazini-Unguja
"57685",-6.8297840700,38.8657878400,Kusini-Pemba
"57686",-7.7954275000,35.7380303000,Kaskazini-Unguja
"57687",-5.9737015800,37.7628860700,Kusini Unguja
"57688",-2.7145953300,30.6287104100,Shinyanga
"57689",-6.1683506600,37.6659850200,Kusini Unguja
"57690",-6.0855635500,37.6373546500,Kusini Unguja
"57691",-3.2957032400,36.6689089600,Lindi
"57692",-4.8156873200,29.9250217900,Tabora
"57693",-9.5878222900,34.3647909000,Kaskazini-Unguja
"57694",-9.3833161600,34.7402363000,Tabora
"57695",-9.3855977600,33.6083330400,Singida
"57696",-3.0726724700,34.1045591900,Kaskazini-Pemba
"57697",-10.2834307800,35.8648769300,Tanga
"57698",-7.9637358400,35.3824584200,Kaskazini-Unguja
"57699",-5.0705654200,35.0656040600,Kilimanjaro
"57700",-3.3876749200,36.7615745300,Lindi
"57701",-3.2837518400,36.6703169800,Lindi
"57702",-7.1332462300,38.5039007100,Kusini-Pemba
"57703",-2.9741278700,31.6640890100,Shinyanga
"57704",-6.7596160600,38.1298945100,Kusini Unguja
"57705",-10.6760620200,35.1344121800,Tanga
"57706",-10.4723049300,38.9164637400,Tanga
"57707",-1.5790342900,34.4151249000,Kaskazini-Pemba
"57708",-7.5999985200,36.9976635000,Kigoma
"57709",-2.1766371200,34.7134862100,Kaskazini-Pemba
"57710",-3.2518088500,30.9048714400,Shinyanga
"57711",-1.8359670700,34.6781877100,Kaskazini-Pemba
"57712",-3.2762158200,37.1594102300,Lindi
"57713",-8.9684326200,33.1020257400,Kaskazini-Pemba
"57714",-2.8334669800,37.2580676800,Lindi
"57715",-4.7701487100,29.6491643000,Tabora
"57716",-8.8520378000,32.0428604700,Kaskazini-Pemba
"57717",-3.4146401100,37.5755130400,Manyara
"57718",-3.2067491500,32.8437330900,Iringa
"57719",-6.5457940500,38.8442861300,Kusini-Pemba
"57720",-4.1902027400,32.5833563700,Kagera
"57721",-3.2684357100,37.4690718700,Manyara
"57722",-8.9909034000,34.6911986300,Tabora
"57723",-7.1958148100,38.8053658900,Kusini-Pemba
"57724",-3.8514841000,33.0451605500,Kagera
"57725",-9.6047119600,34.3953377400,Kaskazini-Unguja
"57726",-5.7874700300,35.9228776600,Kigoma
"57727",-4.2423386100,37.8292445300,Lindi
"57728",-9.9103912100,39.5834189900,Tanga
"57729",-9.1459783900,34.7790473000,Tabora
"57730",-7.9069367300,39.6662393800,Pwani
"57731",-8.9054845200,32.8948445800,Kaskazini-Pemba
"57732",-2.3910365300,33.0715710600,Dar-Es-Salaam
"57733",-3.5432520500,35.3671917300,Kusini Unguja
"57734",-3.3098101600,30.9301388500,Shinyanga
"57735",-9.6401165200,34.7125359200,Iringa
"57736",-6.4857313200,38.9724828500,Kusini-Pemba
"57737",-3.6378079400,32.5795558700,Kagera
"57738",-6.6521839500,36.2875326500,Kigoma
"57739",-9.4703498700,34.0047894700,Tabora
"57740",-2.5947491100,33.4231125800,Dodoma
"57741",-3.3899943500,37.4700161800,Manyara
"57742",-1.7144856500,33.3508972500,Dar-Es-Salaam
"57743",-11.6483775900,37.3518691200,Tanga
"57744",-7.1629205400,39.5052051500,Kusini-Pemba
"57745",-3.5380364900,36.7794133700,Lindi
"57746",-2.7330297400,33.3837890400,Kagera
"57747",-4.3182758300,30.0182618200,Arusha
"57748",-0.0000000200,0.0000000000,
"57749",-7.5221476800,35.4742587700,Kaskazini-Unguja
"57750",-3.2093620500,33.7053059500,Manyara
"57751",-6.0879461200,35.5312055600,Kigoma
"57752",-4.7747680200,30.2148442700,Arusha
"57753",-3.5691880900,32.1960811400,Kaskazini-Pemba
"57754",-8.5353474000,31.7422511100,Kaskazini-Pemba
"57755",-6.1262349900,34.8705867200,Kaskazini-Unguja
"57756",-8.7869663500,36.3491803600,Tanga
"57757",-9.5811194700,33.7727815400,Tabora
"57758",-11.3211788700,36.8575492800,Tanga
"57759",-3.1440297200,36.6919180100,Lindi
"57760",-10.5214076500,35.3318521200,Tanga
"57761",-5.4460014300,38.2608507400,Arusha
"57762",-9.2965112500,33.5281123400,Singida
"57763",-3.0505412900,33.5637782000,Manyara
"57764",-3.6104567900,37.3553605900,Kusini-Pemba
"57765",-2.1491170000,33.4527422300,Kaskazini-Pemba
"57766",-3.8828068700,30.3401189300,Arusha
"57767",-10.7808378500,37.9620023000,Tanga
"57768",-1.0036789000,31.7388797500,Dodoma
"57769",-9.3114008100,32.8909289700,Kaskazini-Pemba
"57770",-8.0821847100,35.8154317800,Kaskazini-Unguja
"57771",-4.5030058200,30.2170934100,Arusha
"57772",-8.3137540100,36.1210812500,Kigoma
"57773",-10.3403186200,40.2472493700,Tanga
"57774",-4.3026570700,38.0055785200,Lindi
"57775",-1.7431090300,34.3266153100,Kaskazini-Pemba
"57776",-1.7629071900,33.8271480400,Dodoma
"57777",-5.9885849800,37.0838592900,Kusini Unguja
"57778",-2.1098365600,33.2136443800,Dar-Es-Salaam
"57779",-5.2180051400,38.5000314400,Arusha
"57780",-6.9671565900,39.1764473800,Kusini-Pemba
"57781",-10.2393578000,34.7186888900,Iringa
"57782",-6.6374912200,38.4487667700,Kusini-Pemba
"57783",-3.5895818000,34.5837936800,Kusini Unguja
"57784",-4.5641902600,35.7871164500,Kilimanjaro
"57785",-9.5608333700,34.4464762600,Tabora
"57786",-4.8545857500,34.9463180300,Kilimanjaro
"57787",-9.6009387300,33.8011567100,Tabora
"57788",-2.6336012700,31.3176777100,Shinyanga
"57789",-0.0000000200,0.0000000000,
"57790",-4.7698781100,29.6708868500,Tabora
"57791",-7.7368417200,36.9331105200,Kigoma
"57792",-9.5997474200,34.3953313500,Kaskazini-Unguja
"57793",-6.4351669400,37.5301492800,Kusini Unguja
"57794",-0.0000000200,0.0000000000,
"57795",-4.8764871200,29.7376045000,Tabora
"57796",-9.3562366000,34.6360963500,Tabora
"57797",-3.0808366200,34.0940854600,Manyara
"57798",-3.1879928700,35.9131047800,Kusini Unguja
"57799",-3.2060802600,33.2042521800,Kagera
"57800",-7.4268839100,37.6025749200,Kusini Unguja
"57801",-3.3125074300,37.5749151300,Manyara
"57802",-3.5160596900,37.0259547600,Kusini-Pemba
"57803",-8.6796727700,35.8621378600,Kigoma
"57804",-9.2602919900,35.2261947200,Tabora
"57805",-7.2427318100,38.0036019300,Kusini Unguja
"57806",-3.1080386900,36.8936740100,Lindi
"57807",-0.0000000200,0.0000000000,
"57808",-10.9496735000,37.2409307500,Tanga
"57809",-3.0383390100,34.1729821500,Kaskazini-Pemba
"57810",-3.7615818100,35.7086300300,Kusini Unguja
"57811",-9.1212453600,34.5341418000,Tabora
"57812",-0.0000000200,0.0000000000,
"57813",-4.8715446600,32.8377073500,Kaskazini-Pemba
"57814",-3.7002139100,33.8326932800,Mbeya
"57815",-6.6917532700,35.5789157300,Kigoma
"57816",-4.0177204100,33.2042360600,Kilimanjaro
"57817",-10.7366680500,34.8667535300,Tanga
"57818",-3.2418164700,36.6080360500,Lindi
"57819",-4.6399791900,34.5385508600,Kilimanjaro
"57820",-2.0431575100,33.0045670000,Kagera
"57821",-7.7942724600,36.2507164700,Kaskazini-Unguja
"57822",-9.8342000300,34.4985139700,Iringa
"57823",-0.0000000200,0.0000000000,
"57824",-7.0563723500,37.3757168700,Kusini Unguja
"57825",-6.6386253700,38.2379577500,Kusini-Pemba
"57826",-6.6110434400,31.1436108700,Shinyanga
"57827",-0.0000000200,0.0000000000,
"57828",-3.3163089700,36.9737560300,Lindi
"57829",-2.4308191800,33.0499934400,Dodoma
"57830",-5.5173561300,30.3714289900,Shinyanga
"57831",-3.3071449300,37.4141976300,Manyara
"57832",-8.7103935600,38.8414472300,Kusini-Pemba
"57833",-1.8415646200,34.6618521000,Kaskazini-Pemba
"57834",-8.1161425200,33.2572342100,Kaskazini-Pemba
"57835",-5.8040723100,38.6634463300,Arusha
"57836",-4.2609728200,35.3077257300,Kusini Unguja
"57837",-4.1542897100,35.8914993500,Lake Victoria
"57838",-3.7217981200,37.7823190700,Lindi
"57839",-3.3481944900,36.8937977500,Lindi
"57840",-10.5776941700,39.3908810400,Tanga
"57841",-4.1634552400,35.0128718200,Kusini Unguja
"57842",-1.9551266900,34.1740635900,Kaskazini-Pemba
"57843",-1.2371593200,33.9180375000,Dar-Es-Salaam
"57844",-1.0319797900,31.8379512800,Dar-Es-Salaam
"57845",-4.9124142700,38.7999087900,Arusha
"57846",-4.7243025300,34.5297852500,Kilimanjaro
"57847",-8.8961900700,36.7163420800,Tanga
"57848",-5.3839568600,37.4335065100,Kusini Unguja
"57849",-3.0504578600,34.0202712000,Kaskazini-Pemba
"57850",-5.9770678500,36.9678177500,Kigoma
"57851",-3.5435528000,30.4835656400,Shinyanga
"57852",-7.9892775900,38.7602304300,Kusini-Pemba
"57853",-7.7787429200,39.0316347200,Kusini-Pemba
"57854",-7.7702921900,36.9155237100,Kigoma
"57855",-3.9696484300,35.7328173800,Lake Victoria
"57856",-3.3261156500,32.3894091400,Kagera
"57857",-6.1086854900,37.6382047700,Kusini Unguja
"57858",-3.3420579100,36.9284663700,Lindi
"57859",-9.7938536900,38.0819302100,Tanga
"57860",-8.9498475300,33.2460967300,Shinyanga
"57861",-0.0000000200,0.0000000000,
"57862",-9.4388058900,33.9635402700,Tabora
"57863",-10.6640595800,35.6208414700,Tanga
"57864",-9.1230711000,34.7744021000,Tabora
"57865",-8.4893326100,31.4987151600,Kaskazini-Pemba
"57866",-10.4804008700,35.7689428600,Tanga
"57867",-6.8762458000,39.3863377300,Kusini-Pemba
"57868",-6.3732530100,38.5891054800,Kusini-Pemba
"57869",-4.8038638800,38.8380124700,Arusha
"57870",-7.2105840100,37.9860277100,Kusini Unguja
"57871",-8.8409592800,32.7145109600,Kaskazini-Pemba
"57872",-2.5476380300,33.5448296000,Dodoma
"57873",-3.5930724000,37.3877226200,Lindi
"57874",-8.0277413400,30.9036500300,Shinyanga
"57875",-4.3846274100,37.9887990300,Lindi
"57876",-5.1185008400,31.0512690600,Tabora
"57877",-5.0481099800,35.0251611900,Kilimanjaro
"57878",-3.3344759800,36.6586809400,Lindi
"57879",-10.4276022800,35.6787646000,Tanga
"57880",-6.3735610200,37.3735519400,Kigoma
"57881",-3.7884963300,30.5249889000,Shinyanga
"57882",-9.5225851500,33.6969076600,Tabora
"57883",-9.3288463900,33.8567060800,Singida
"57884",-4.6543687700,33.4352230000,Kilimanjaro
"57885",-8.7537363300,35.8348020300,Kigoma
"57886",-9.4146157200,33.7945533700,Singida
"57887",-10.7289170200,35.9909343200,Tanga
"57888",-9.0612418800,32.4867002000,Kaskazini-Pemba
"57889",-2.9095475000,33.5993382500,Manyara
"57890",-10.7273221200,35.9889149100,Tanga
"57891",-8.7632810300,34.3760006800,Shinyanga
"57892",-6.9495086700,37.8132954900,Kusini Unguja
"57893",-9.9069982900,35.0948835600,Iringa
"57894",-4.8563116000,38.3626328900,Lindi
"57895",-1.7677702400,34.6984666400,Kaskazini-Pemba
"57896",-2.8343387300,30.8236573300,Shinyanga
"57897",-9.2546616100,33.5657703100,Singida
"57898",-8.0901742200,33.2579699000,Kaskazini-Pemba
"57899",-6.8619740800,36.6442225900,Kigoma
"57900",-4.9829637400,29.7800835100,Tabora
"57901",-3.9901565800,33.4594983300,Kilimanjaro
"57902",-3.5291443700,34.3101209600,Kusini Unguja
"57903",-8.8535635800,33.2718265600,Shinyanga
"57904",-6.9288942400,39.1870229000,Kusini-Pemba
"57905",-9.7800694200,34.5250821500,Iringa
"57906",-6.9584118900,39.0947523400,Kusini-Pemba
"57907",-8.6431291000,34.3639335700,Shinyanga
"57908",-9.3908049400,34.2316639400,Kaskazini-Unguja
"57909",-5.2221370000,39.0791457300,
"57910",-3.2483706200,37.0255565000,Lindi
"57911",-3.2470071800,37.2025346600,Lindi
"57912",-7.0118772600,37.7325939200,Kusini Unguja
"57913",-6.1219071900,37.0375016800,Kigoma
"57914",-7.5382256800,39.1267980100,Kusini-Pemba
"57915",-6.5896419000,35.8191856800,Kigoma
"57916",-11.2294604400,34.7700246100,Tanga
"57917",-4.3655834700,34.2557645800,Kilimanjaro
"57918",-0.0000000200,0.0000000000,
"57919",-1.8578669500,34.6461401100,Kaskazini-Pemba
"57920",-3.3851187600,36.9389007900,Lindi
"57921",-4.4429839700,35.2795227300,Kusini Unguja
"57922",-11.1413976600,38.5001276300,Tanga
"57923",-3.3680846900,36.8205942700,Lindi
"57924",-3.4006167300,32.9324738200,Dar-Es-Salaam
"57925",-2.0505033500,33.0031347300,Kagera
"57926",-11.1423105400,34.6825708500,Tanga
"57927",-8.0244700000,35.5872563300,Kaskazini-Unguja
"57928",-9.4761179000,34.7765036400,Tabora
"57929",-2.8325121800,36.2867170100,Lindi
"57930",-10.3905854100,34.7438068500,Iringa
"57931",-4.7725502600,29.6702123300,Tabora
"57932",-6.3873119700,37.3328301200,Kigoma
"57933",-4.5499462600,34.8414600600,Kilimanjaro
"57934",-3.7437342800,30.5923818900,Shinyanga
"57935",-1.2853087800,31.4556522000,Dodoma
"57936",-10.5885407600,39.9494692500,Tanga
"57937",-3.1490518400,33.5714987000,Manyara
"57938",-9.2454966100,33.1657977200,Kaskazini-Pemba
"57939",-3.7232762100,35.7174350500,Kusini Unguja
"57940",-7.1112324900,37.8640047700,Kusini Unguja
"57941",-3.5975144700,30.4969328600,Shinyanga
"57942",-9.5694493100,33.7479244200,Tabora
"57943",-3.2420277100,37.2060040000,Lindi
"57944",-1.5546978600,31.5501258200,Dodoma
"57945",-5.1517981700,38.8950782300,Arusha
"57946",-8.6181488300,39.2932099300,Kusini-Pemba
"57947",-8.9926463600,33.9778390500,Kaskazini-Unguja
"57948",-10.1313453700,34.9396126700,Iringa
"57949",-8.9006163900,32.7927191800,Kaskazini-Pemba
"57950",-3.5112371500,37.5627761500,Manyara
"57951",-4.1911051100,35.0159067400,Kusini Unguja
"57952",-3.3371522900,33.6403823500,Manyara
"57953",-3.1600589300,33.3686124700,Kagera
"57954",-11.2039930700,36.2825985800,Tanga
"57955",-4.6786083700,35.1089520400,Kilimanjaro
"57956",-3.3544126500,36.6909465600,Lindi
"57957",-3.5240913200,37.5490501400,Manyara
"57958",-3.7006057700,37.5654401000,Lindi
"57959",-4.9154109300,29.6859771100,Tabora
"57960",-3.7558385800,37.6610718900,Lindi
"57961",-6.7916184300,38.9924177900,Kusini-Pemba
"57962",-8.9155897000,32.8215884200,Kaskazini-Pemba
"57963",-7.6852030900,39.2050490400,Kusini-Pemba
"57964",-3.4259173800,33.2913772500,Dar-Es-Salaam
"57965",-8.1133625500,35.6688682400,Kaskazini-Unguja
"57966",-7.8124650200,36.8963121700,Kigoma
"57967",-9.5836129400,34.3772926200,Kaskazini-Unguja
"57968",-10.8345771900,35.2827400800,Tanga
"57969",-9.1054308000,34.6348628400,Tabora
"57970",-3.9579433100,30.5958647700,Shinyanga
"57971",-9.3150040100,34.0126497400,Kaskazini-Unguja
"57972",-8.8044420800,36.3572317200,Tanga
"57973",-5.0047245800,39.0318136800,Arusha
"57974",-1.7058771200,31.5707897800,Kaskazini-Pemba
"57975",-10.7277999100,39.3038938000,Tanga
"57976",-1.5630251800,30.9504537300,Ruvuma
"57977",-6.3612696200,35.8500125100,Kigoma
"57978",-8.2626312000,35.7264338200,Kaskazini-Unguja
"57979",-5.4973585800,31.4972730300,Shinyanga
"57980",-4.0119329600,35.7998839300,Lake Victoria
"57981",-8.5785357400,34.4669163500,Shinyanga
"57982",-9.0249300000,33.1226695600,Kaskazini-Pemba
"57983",-5.4944293100,38.4781240000,Arusha
"57984",-2.9356117700,36.2107663500,Lindi
"57985",-7.7728087500,35.2033108500,Kaskazini-Unguja
"57986",-7.8820617900,38.7486491300,Kusini-Pemba
"57987",-3.2510329800,37.3333094600,Lindi
"57988",-2.0303170600,32.9989361700,Kagera
"57989",-4.3076900500,38.0568724900,Lindi
"57990",-4.8958837700,34.8785499000,Kilimanjaro
"57991",-4.1422742300,37.8241575300,Lindi
"57992",-8.4496251900,39.0327195000,Kusini-Pemba
"57993",-3.3585984000,36.9778733000,Lindi
"57994",-2.9190356000,32.9982486800,Iringa
"57995",-8.1264436600,38.9959339900,Kusini-Pemba
"57996",-3.1033048100,33.6347015900,Manyara
"57997",-4.8662063000,38.3600948100,Lindi
"57998",-4.2367687900,34.6034045400,Kilimanjaro
"57999",-1.9533636800,33.8138197300,Kaskazini-Pemba
"58000",-4.2520976100,34.2698247800,Kilimanjaro
"58001",-7.2353301500,39.1995965300,Kusini-Pemba
"58002",-4.3967894400,29.8890208200,Arusha
"58003",-4.9087223800,34.7624763200,Kilimanjaro
"58004",-3.5117985400,32.5761455000,Kagera
"58005",-0.0000000200,0.0000000000,
"58006",-5.8881592600,35.8790725700,Kigoma
"58007",-2.5351335800,33.5657468300,Dodoma
"58008",-3.7469797900,37.7018132500,Lindi
"58009",-10.4034488000,39.1627193500,Tanga
"58010",-6.3043946200,37.4413265300,Kusini Unguja
"58011",-7.5407556600,39.1360516600,Kusini-Pemba
"58012",-8.6826161100,33.8622370100,Shinyanga
"58013",-8.6192148700,34.4155294300,Shinyanga
"58014",-3.6219802900,32.4276956300,Kagera
"58015",-2.4351103600,36.5085945800,Lindi
"58016",-2.7351831600,30.6388813700,Shinyanga
"58017",-3.2257276300,37.1592618800,Lindi
"58018",-8.0093117500,31.6012336000,Kaskazini-Pemba
"58019",-2.1743774000,35.6987441300,Manyara
"58020",-1.3255391300,34.4086513500,Ruvuma
