,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
25653,[35],532162,en,W. Kamau Bell: Private School Negro,1.677,2018-06-26,W. Kamau Bell: Private School Negro,6.0,4
25654,[],597710,en,Shattered Memories,1.677,2018-11-15,Shattered Memories,5.0,2
25655,"[18, 53]",412904,en,Created Equal,1.676,2017-04-29,Created Equal,6.0,5
25656,[99],548921,en,"Too Macabre: The Making of Elvira, Mistress of the Dark",1.674,2018-09-17,"Too Macabre: The Making of Elvira, Mistress of the Dark",7.3,3
25657,[99],543638,en,Stolen Daughters: Kidnapped By Boko Haram,1.67,2018-10-22,Stolen Daughters: Kidnapped By Boko Haram,6.0,1
25658,[18],556160,en,This Is Our Christmas,1.669,2018-11-08,This Is Our Christmas,2.0,4
25659,[18],559549,en,NT Live: Antony & Cleopatra,1.668,2018-12-06,NT Live: Antony & Cleopatra,10.0,1
25660,"[53, 10770]",499816,en,Deadly Inn,1.665,2018-01-19,Deadly Inn,4.0,1
25661,[27],404292,en,A Hole in the Ground,1.662,2018-09-01,A Hole in the Ground,8.0,1
25662,"[27, 12]",338598,en,Slay Belles,1.659,2018-12-04,Slay Belles,5.3,2
25663,[99],450005,en,City of Joy,1.657,2016-11-11,City of Joy,7.1,7
25664,[18],533254,en,Creature Companion,1.657,2018-05-04,Creature Companion,6.3,4
25665,[99],532839,en,Church & State,1.657,2018-08-10,Church & State,6.0,1
25666,[18],459713,te,మహానటి,1.656,2018-05-09,Mahanati,7.5,11
25667,"[35, 18]",539470,hi,ब्रिज मोहन अमर रहे,1.652,2018-08-03,Brij Mohan Amar Rahe!,5.5,7
25668,[27],562618,en,Foster Home Seance,1.649,2018-10-31,Foster Home Seance,5.5,2
25669,"[18, 27]",565725,en,Necro-Mancing Dennis,1.648,2018-10-31,Necro-Mancing Dennis,5.0,2
25670,"[10770, 53]",563038,en,He Knows Your Every Move,1.646,2018-11-16,He Knows Your Every Move,6.0,2
25671,[],532886,en,A Night to Regret,1.641,2018-08-18,A Night to Regret,6.0,2
25672,[99],520330,en,Kaiser: The Greatest Footballer Never to Play Football,1.641,2018-04-21,Kaiser: The Greatest Footballer Never to Play Football,5.5,4
25673,"[27, 35]",558294,en,Halloween at Aunt Ethel's,1.64,2018-12-20,Halloween at Aunt Ethel's,2.7,3
25674,[16],500967,ko,점,1.639,2018-01-19,Jeom,5.0,1
25675,[18],497622,en,Change in the Air,1.638,2018-10-19,Change in the Air,10.0,1
25676,[35],490405,da,Sankt Bernhard Syndikatet,1.636,2018-04-20,The Saint Bernard Syndicate,6.0,2
25677,[18],542994,en,Jane and Emma,1.635,2018-10-12,Jane and Emma,7.5,1
25678,"[18, 53, 9648]",567681,en,The System,1.635,2018-09-28,The System,6.0,2
25679,[18],522912,en,Corazón,1.634,2018-04-04,Corazón,8.0,1
25680,[10751],500404,en,The Rocket,1.634,2018-01-23,The Rocket,5.0,2
25681,[18],554162,en,Terror in the Woods,1.629,2018-10-14,Terror in the Woods,6.0,2
25682,[],509736,en,Los Angeles Overnight,1.628,2018-03-20,Los Angeles Overnight,4.0,1
25683,[35],530525,en,Game On,1.627,2018-03-20,Game On,10.0,1
25684,"[80, 18]",514185,en,Savage Youth,1.627,2018-01-22,Savage Youth,7.0,1
25685,"[80, 18, 53]",499692,en,Ridge Runners,1.626,2018-01-19,Ridge Runners,2.5,2
25686,[99],598832,en,Blade Runner 2049: To Be Human,1.625,2018-01-16,Blade Runner 2049: To Be Human,10.0,1
25687,[99],503555,en,The Flatwoods Monster: A Legacy of Fear,1.625,2018-04-06,The Flatwoods Monster: A Legacy of Fear,7.7,3
25688,[99],502159,en,Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders,1.625,2018-03-11,Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders,7.5,2
25689,[10749],549733,te,Nannu Dochukunduvate,1.621,2018-09-20,Nannu Dochukunduvate,8.5,2
25690,[53],523392,en,A Mother's Worst Fear,1.621,2018-10-06,A Mother's Worst Fear,5.3,3
25691,[35],559281,en,California No,1.619,2018-12-04,California No,10.0,1
25692,[99],600670,en,Crisis on Wall Street,1.617,2018-09-12,Crisis on Wall Street,6.0,1
25693,[53],542036,en,Evolution of Evil,1.617,2018-08-07,Evolution of Evil,3.0,1
25694,"[53, 18]",490447,fr,Les Fauves,1.617,2019-04-10,Savage,2.8,7
25695,[99],486869,en,Word is Bond,1.615,2017-11-10,Word is Bond,6.0,1
25696,[27],568269,en,Ghost House: A Haunting,1.615,2018-09-19,Ghost House: A Haunting,0.5,1
25697,"[10402, 10770, 14]",551298,en,Under the Sea: A Descendants Story,1.611,2018-09-28,Under the Sea: A Descendants Story,8.0,2
25698,[35],543745,en,A Raunchy Christmas Story,1.611,2018-08-19,A Raunchy Christmas Story,6.0,2
25699,[9648],563799,en,Clyde Cooper,1.609,2018-11-22,Clyde Cooper,10.0,1
25700,[10402],532183,en,Bandstand: The Broadway Musical,1.603,2018-06-25,Bandstand: The Broadway Musical,9.0,1
25701,[99],549321,en,Somm 3,1.603,2018-10-16,Somm 3,7.0,1
25702,[10402],564951,en,Garth: Live At Notre Dame!,1.601,2018-11-19,Garth: Live At Notre Dame!,10.0,1
25703,[99],561340,en,Take Back the Harbor,1.601,2018-11-11,Take Back the Harbor,8.0,2
25704,[27],532904,en,Brace Face,1.6,2018-05-30,Brace Face,7.0,1
25705,"[28, 18]",518021,en,RISE 7: Sensation,1.597,2018-04-14,RISE 7: Sensation,6.5,2
25706,"[27, 878, 14]",603565,en,Muerte: Tales of Horror,1.597,2018-05-15,Muerte: Tales of Horror,4.0,1
25707,[27],576614,en,SOOT - Flood,1.595,2018-11-08,SOOT - Flood,6.0,1
25708,[10402],567104,xx,Let's Dance,1.593,2018-12-06,Let's Dance,6.5,2
25709,"[80, 53, 10770]",546763,en,Fiance Killer,1.591,2018-04-28,Fiance Killer,5.0,2
25710,[35],503088,en,A Lesson in Cruelty,1.591,2018-02-02,A Lesson in Cruelty,5.0,1
25711,"[9648, 10770]",553252,en,Darrow & Darrow: Body of Evidence,1.59,2018-10-14,Darrow & Darrow: Body of Evidence,6.0,2
25712,[99],496049,pt,Lembro Mais dos Corvos,1.589,2018-05-05,I Remember the Crows,10.0,1
25713,"[80, 18]",554110,en,In Echo Park,1.589,2018-02-23,In Echo Park,6.5,2
25714,[99],490792,en,The Price of Free,1.588,2018-01-19,The Price of Free,7.0,1
25715,[35],502104,en,Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,1.587,2018-04-20,Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,6.0,1
25716,"[18, 53]",507282,en,Luba,1.586,2018-03-03,Luba,10.0,1
25717,"[16, 35, 10751]",565989,en,LEGO Jurassic World: The Secret Exhibit,1.585,2018-11-29,LEGO Jurassic World: The Secret Exhibit,7.0,4
25718,[99],493089,en,Chef Flynn,1.585,2018-01-23,Chef Flynn,6.0,1
25719,[10751],521353,en,Flopsy Turvy,1.584,2018-03-30,Flopsy Turvy,8.0,1
25720,"[28, 12, 10751]",503267,en,Surviving The Wild,1.584,2018-01-05,Surviving The Wild,8.0,2
25721,[99],497274,en,The Number on Great-Grandpa's Arm,1.584,2018-01-27,The Number on Great-Grandpa's Arm,8.0,1
25722,[53],550379,en,Long Lost Daughter,1.584,2018-09-21,Long Lost Daughter,6.0,1
25723,[27],551737,en,Carved,1.584,2018-10-01,Carved,3.5,2
25724,"[99, 18]",537618,en,Truth and Lies: Waco,1.583,2018-01-04,Truth and Lies: Waco,6.0,1
25725,"[99, 10402]",543972,en,BOOM! A Film About the Sonics,1.582,2018-09-30,BOOM! A Film About the Sonics,8.0,1
25726,[878],557620,en,Assassins Revenge,1.578,2018-09-04,Assassins Revenge,5.0,1
25727,"[28, 878]",581036,en,Bucketheads: A Star Wars Story,1.574,2018-09-02,Bucketheads: A Star Wars Story,7.0,1
25728,[27],549853,en,Goodnight,1.574,2018-09-21,Goodnight,6.5,2
25729,"[10749, 10770]",559708,en,Christmas Cupid's Arrow,1.574,2018-11-25,Christmas Cupid's Arrow,6.0,1
25730,[53],535041,en,Last Supper,1.573,2018-07-10,Last Supper,6.0,1
25731,[35],538657,es,Coco y Raulito: Carrusel de ternura,1.57,2018-07-28,Coco y Raulito: Carrusel de ternura,7.0,1
25732,[99],526171,en,Life in the Doghouse,1.569,2018-06-14,Life in the Doghouse,8.0,1
25733,[27],567158,en,Mikus,1.569,2018-10-04,Mikus,7.0,1
25734,[],523224,en,Bar Wrestling 12: Aunt May,1.569,2018-05-15,Bar Wrestling 12: Aunt May,6.0,1
25735,"[35, 16, 10770]",599937,en,Love 'N' Oven,1.566,2018-08-10,Love 'N' Oven,4.0,1
25736,"[35, 18]",515729,en,End Times,1.561,2018-03-24,End Times,6.0,1
25737,[99],528129,pl,Wszystko z nami w porządku,1.559,2018-05-22,We are alright,9.0,1
25738,[99],541119,en,We Are Triathletes,1.559,2018-07-08,We Are Triathletes,6.0,1
25739,"[27, 53]",552457,en,Aswang,1.558,2018-05-09,Aswang,1.0,1
25740,[27],533212,en,The Bleeding Game,1.557,2018-05-31,The Bleeding Game,4.5,2
25741,[18],499792,en,Rock Steady Row,1.557,2018-01-20,Rock Steady Row,4.0,1
25742,"[35, 16]",532378,en,Final Deployment 4: Queen Battle Walkthrough,1.556,2018-06-25,Final Deployment 4: Queen Battle Walkthrough,9.0,2
25743,[10402],508142,fr,Royal Opera House: Carmen,1.556,2018-03-06,Carmen,8.0,1
25744,"[10749, 10770]",517055,en,The Time Capsule,1.556,2018-04-07,The Time Capsule,4.0,2
25745,"[99, 10770]",555479,fr,Le funeste destin du docteur Frankenstein,1.553,2018-10-22,The Strange Life of Dr. Frankenstein,7.8,3
25746,[16],558237,en,Kung Fu Masters 3,1.553,2018-11-13,Kung Fu Masters 3,6.0,1
25747,"[35, 80]",530466,en,Bitter Melon,1.552,2018-05-12,Bitter Melon,6.0,1
25748,[37],523108,en,The Divide,1.552,2018-01-01,The Divide,2.0,1
25749,"[99, 35]",522817,en,A Mediocre Documentary with Tom And Dan,1.551,2018-05-03,A Mediocre Documentary with Tom And Dan,10.0,1
25750,[],548551,en,Gennady Golovkin vs. Canelo Alvarez II,1.551,2018-09-15,Gennady Golovkin vs. Canelo Alvarez II,5.0,1
25751,"[35, 18]",481533,en,When Jeff Tried to Save The World,1.549,2018-04-16,When Jeff Tried to Save The World,5.7,3
25752,[],562315,en,Sonder,1.549,2018-05-09,Sonder,4.8,2
25753,"[28, 14, 18, 12]",495650,en,Erotiquest,1.548,2017-12-29,Erotiquest,9.0,1
25754,"[10749, 10770]",552012,en,The Christmas Pact,1.548,2018-12-02,The Christmas Pact,8.0,2
25755,[35],546377,en,Grace,1.547,2018-09-23,Grace,10.0,1
25756,"[16, 18]",500483,en,Agua Viva,1.547,2018-01-20,Agua Viva,10.0,1
25757,"[18, 37]",484156,en,Tryouts,1.546,2018-02-09,Tryouts,7.0,1
25758,[99],544086,en,Drug Runner,1.543,2018-08-21,Drug Runner,8.0,1
25759,[27],551906,en,The Gillymuck,1.543,2018-10-01,The Gillymuck,2.0,1
25760,[27],551898,en,Lippy,1.543,2018-10-01,Lippy,2.0,1
25761,"[27, 18]",546473,en,The Girl in the Crawlspace,1.542,2018-09-14,The Girl in the Crawlspace,10.0,1
25762,"[878, 18]",551231,en,A Thing of Dreams,1.542,2018-09-22,A Thing of Dreams,7.0,1
25763,"[18, 53]",392524,en,Axis,1.541,2017-04-07,Axis,8.0,2
25764,[27],569505,en,Puppet Master: Blitzkrieg Massacre,1.541,2018-09-26,Puppet Master: Blitzkrieg Massacre,7.0,1
25765,[],502627,en,Why Can’t We Get Along,1.54,2018-02-02,Why Can’t We Get Along,4.0,1
25766,[18],504133,en,Happy Valentine's Day,1.539,2018-01-15,Happy Valentine's Day,7.0,1
25767,"[18, 35]",514748,en,Fourplay,1.539,2018-03-30,Fourplay,0.0,1
25768,[53],552116,en,Caretakers,1.538,2018-09-14,Caretakers,10.0,1
25769,[35],511512,en,Frankly a Mess,1.533,2018-04-08,Frankly a Mess,6.0,1
25770,[99],458793,en,Uppity: The Willy T. Ribbs Story,1.523,2018-01-01,Uppity: The Willy T. Ribbs Story,1.0,1
25771,[],568279,en,Take Me Out,1.52,2018-04-10,Take Me Out,6.0,1
25772,[99],555198,en,Dawnland,1.519,2018-06-14,Dawnland,7.0,1
25773,[99],561469,en,Alone in Space: A Final Space Documentary,1.518,2018-05-07,Alone in Space: A Final Space Documentary,7.0,1
25774,[18],504263,en,Caroline,1.518,2018-03-11,Caroline,7.0,3
25775,"[27, 53]",552485,en,A Child's Voice,1.517,2018-06-06,A Child's Voice,6.0,1
25776,[10402],498324,en,Yo! My Saint,1.513,2018-01-11,Yo! My Saint,4.0,1
25777,[27],477920,en,The Devil's Well,1.512,2018-01-23,The Devil's Well,2.5,2
25778,[27],522066,en,Bath Bomb,1.511,2018-04-13,Bath Bomb,6.0,1
25779,[99],507550,en,"Carolee, Barbara and Gunvor",1.511,2018-02-20,"Carolee, Barbara and Gunvor",6.0,1
25780,[27],526196,en,Lyco,1.509,2018-04-01,Lyco,1.0,1
25781,[35],505016,en,Sex School: Lessons of Lust,1.505,2018-01-01,Sex School: Lessons of Lust,8.5,2
25782,[18],550127,en,Origin X,1.502,2018-01-23,Origin X,10.0,1
25783,"[14, 35]",549675,en,God: City,1.501,2018-09-17,God: City,8.0,1
25784,[99],478426,en,"Westwood: Punk, Icon, Activist",1.496,2018-01-20,"Westwood: Punk, Icon, Activist",6.4,7
25785,[35],567524,en,Vir Das: Losing It,1.487,2018-12-11,Vir Das: Losing It,7.9,14
25786,"[10749, 35, 18]",478427,en,Postcards from London,1.487,2018-11-09,Postcards from London,5.6,7
25787,[35],493058,en,Banana Split,1.487,2018-09-22,Banana Split,0.0,1
25788,"[27, 35]",535484,en,Bad Ben - The Mandela Effect,1.484,2018-06-12,Bad Ben - The Mandela Effect,4.2,5
25789,[99],342091,en,What She Said: The Art of Pauline Kael,1.483,2018-08-31,What She Said: The Art of Pauline Kael,0.0,2
25790,[878],546947,en,Uncanny Valley,1.482,2018-09-05,Uncanny Valley,6.7,3
25791,"[53, 10770]",555185,en,Eve of Abduction,1.48,2018-06-01,My Little Girl Is Gone,5.0,1
25792,[99],521960,en,Silence Patton,1.473,2018-04-03,Silence Patton,8.0,1
25793,[53],549253,en,Family Vanished,1.468,2018-07-06,Family Vanished,4.0,4
25794,[],547131,en,House of Darkness: New Blood,1.45,2018-09-07,House of Darkness: New Blood,6.0,1
25795,"[28, 12, 27]",568287,en,Antidote,1.439,2018-12-14,Antidote,2.8,4
25796,"[16, 14, 10751]",528222,en,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,1.435,2018-06-04,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,5.7,10
25797,"[10752, 99, 36]",449453,en,Hondros,1.431,2018-03-02,Hondros,8.3,7
25798,"[18, 10749, 10770]",549326,en,Memories of Christmas,1.43,2018-12-08,Memories of Christmas,3.3,4
25799,"[35, 18, 10749]",444288,es,Tierra firme,1.428,2018-11-16,Anchor and Hope,5.6,8
25800,"[10770, 53]",530451,en,The Wrong Son,1.424,2018-04-19,The Wrong Son,6.0,1
25801,[],566522,en,The Emperor's Newest Clothes,1.422,2018-11-15,The Emperor's Newest Clothes,10.0,2
25802,[878],539992,en,Time Enforcer,1.411,2018-09-20,Time Enforcer,5.0,1
25803,[99],553648,en,ReMastered: Who Killed Jam Master Jay?,1.406,2018-10-12,ReMastered: Who Killed Jam Master Jay?,6.5,6
25804,"[10749, 18, 10770]",550075,en,Welcome to Christmas,1.401,2018-12-09,Welcome to Christmas,4.2,3
25805,[35],508720,en,Sex School: Student Bodies,1.4,2018-03-02,Sex School: Student Bodies,10.0,1
25806,[27],505056,en,Spawn,1.4,2018-04-13,Spawn,10.0,1
25807,[35],481955,de,Dieter Not Unhappy,1.4,2018-06-20,Dieter Not Unhappy,10.0,1
25808,"[99, 35]",514729,en,Bathtubs Over Broadway,1.4,2018-04-21,Bathtubs Over Broadway,9.2,5
25809,[18],436355,pt,Vazante,1.4,2018-01-12,Vazante,8.3,7
25810,[99],554661,en,Night of the Living Dead: Light in the Darkness,1.4,2018-02-13,Night of the Living Dead: Light in the Darkness,8.0,1
25811,[35],526265,en,Cameron Esposito: Rape Jokes,1.4,2018-06-11,Cameron Esposito: Rape Jokes,8.0,3
25812,[99],490794,en,Kusama: Infinity,1.4,2018-09-07,Kusama: Infinity,8.0,7
25813,[27],553928,en,Karma,1.4,2018-10-13,Karma,7.5,1
25814,[99],502927,en,The Distant Barking of Dogs,1.4,2018-04-05,The Distant Barking of Dogs,7.5,2
25815,"[36, 10770, 99]",562685,en,MARS: Inside SpaceX,1.4,2018-11-11,MARS: Inside SpaceX,7.3,7
25816,"[35, 18]",603131,en,Elliott's To Do List,1.4,2018-10-28,Elliott's To Do List,7.0,1
25817,[99],525949,en,John McCain: For Whom the Bell Tolls,1.4,2018-05-28,John McCain: For Whom the Bell Tolls,7.0,4
25818,[80],478762,en,Joel,1.4,2018-06-15,Joel,7.0,2
25819,"[53, 27, 9648]",450537,en,Braxton Butcher,1.4,2015-10-16,Braxton Butcher,7.0,1
25820,[99],420697,en,Derren Brown: Miracle,1.4,2018-06-22,Derren Brown: Miracle,6.3,16
25821,[],585097,en,The Big Break,1.4,2018-07-31,The Big Break,6.0,1
25822,[28],538238,en,Cheat the Hangman,1.4,2018-11-05,Cheat the Hangman,6.0,1
25823,"[10751, 16]",511911,en,Stretch Armstrong: The Breakout,1.4,2018-03-13,Stretch Armstrong: The Breakout,6.0,1
25824,[18],416369,en,Migas de pan,1.4,2018-08-14,Breadcrumbs,6.0,2
25825,"[28, 878]",448764,en,Molly,1.4,2018-09-25,Molly,5.8,5
25826,[18],558949,en,No Alternative,1.4,2018-06-07,No Alternative,5.8,4
25827,[53],465155,en,Followers,1.4,2018-03-28,Followers,5.5,4
25828,"[35, 18]",539397,en,Pretty Broken,1.4,2018-05-01,Pretty Broken,5.0,1
25829,"[27, 53]",476131,en,Bonehill Road,1.4,2018-10-19,Bonehill Road,5.0,3
25830,"[18, 35]",474002,en,Bernard and Huey,1.4,2018-01-23,Bernard and Huey,5.0,1
25831,[27],429734,en,Psychopaths,1.4,2017-04-20,Psychopaths,5.0,9
25832,[99],516593,en,Owned: A Tale of Two Americas,1.4,2018-04-06,Owned: A Tale of Two Americas,4.0,1
25833,"[27, 878]",316951,en,Beautiful People,1.4,2018-06-05,Beautiful People,3.6,6
25834,"[35, 28, 14]",542476,en,Santa Jaws,1.4,2018-08-15,Santa Jaws,3.5,2
25835,[27],482974,en,House Shark,1.4,2018-02-17,House Shark,3.5,2
25836,"[35, 18, 10749]",495829,en,For the Love of George,1.4,2018-02-13,For the Love of George,3.0,1
25837,[35],590634,en,Friended: Deep Dark Web,1.4,2018-11-01,Friended: Deep Dark Web,1.0,1
25838,[],537063,en,Black Muslim Woman,1.4,2018-07-16,Black Muslim Woman,1.0,1
25839,[18],451422,en,Little Pink House,1.398,2018-04-20,Little Pink House,6.2,6
25840,"[12, 10751]",556460,en,The Rack Pack,1.391,2018-10-09,The Rack Pack,2.0,1
25841,[27],563289,en,Truth or Double Dare,1.382,2018-10-30,Truth or Double Dare,5.5,2
25842,"[27, 53]",532875,en,Single AF,1.382,2018-05-14,Single AF,5.0,1
25843,[99],550600,en,"The Mayo Clinic, Faith, Hope and Science",1.381,2018-09-25,"The Mayo Clinic, Faith, Hope and Science",8.0,1
25844,[99],502129,en,Garry Winogrand: All Things Are Photographable,1.38,2018-09-18,Garry Winogrand: All Things Are Photographable,6.0,2
25845,[53],572020,en,Web of Lies,1.378,2018-12-21,Web of Lies,5.7,3
25846,"[18, 35, 10749]",433448,en,The Year of Spectacular Men,1.378,2018-06-15,The Year of Spectacular Men,4.7,12
25847,[53],561246,en,Seduced by My Neighbor,1.377,2018-11-11,Seduced by My Neighbor,5.0,2
25848,"[99, 10402]",359968,en,American Dream/American Knightmare,1.372,2018-12-21,American Dream/American Knightmare,7.5,2
25849,"[35, 18]",529694,en,Benched,1.372,2018-08-17,Benched,5.5,2
25850,"[27, 878]",565620,en,Catskill Park,1.37,2018-11-27,Catskill Park,4.0,2
25851,[27],556822,en,Reverse,1.369,2018-10-10,Reverse,5.0,2
25852,"[35, 18, 10749]",456022,en,Entanglement,1.364,2017-05-19,Entanglement,5.2,6
25853,"[10751, 10770]",552016,en,A Christmas in Tennessee,1.359,2018-12-09,A Christmas in Tennessee,6.0,2
25854,[35],499186,en,Harith Iskander: I Told You So,1.359,2018-01-19,Harith Iskander: I Told You So,5.7,3
25855,"[10770, 10751]",550028,en,A Majestic Christmas,1.358,2018-12-02,A Majestic Christmas,1.0,1
25856,[99],560958,en,Give Us This Day,1.356,2018-11-08,Give Us This Day,8.0,1
25857,[35],535325,en,How to be a Bully,1.348,2018-07-10,How to be a Bully,8.0,1
25858,[27],378160,en,Abruptio,1.344,2018-05-31,Abruptio,1.0,1
25859,[],600995,en,Coldplay Head Full of Dreams Tour: Live in Sāo Paulo,1.342,2018-05-11,Coldplay Head Full of Dreams Tour: Live in Sāo Paulo,10.0,1
25860,[35],560509,en,Sam Did It,1.341,2018-10-12,Sam Did It,8.0,1
25861,[99],526181,en,When the Beat Drops,1.338,2018-03-11,When the Beat Drops,7.0,1
25862,"[27, 35]",532902,en,The Bloody Ballad of Squirt Reynolds,1.338,2018-05-05,The Bloody Ballad of Squirt Reynolds,6.0,1
25863,[99],502135,en,TransMilitary,1.334,2018-03-10,TransMilitary,7.0,1
25864,[18],526030,en,God Made Man,1.334,2018-12-25,God Made Man,1.0,1
25865,[99],543631,en,Swiped: Hooking Up in the Digital Age,1.333,2018-09-10,Swiped: Hooking Up in the Digital Age,5.7,3
25866,[27],553619,en,Bugs: A Trilogy,1.331,2018-10-08,Bugs: A Trilogy,5.0,2
25867,[18],548063,en,Runner,1.327,2018-08-21,Runner,10.0,1
25868,[99],489354,ka,სოვდაგარი,1.325,2018-01-19,The Trader,7.2,18
25869,[27],574856,en,Wretch,1.325,2018-09-13,Wretch,4.0,1
25870,"[10751, 10770, 10749]",550649,en,Santa's Boots,1.324,2018-12-08,Santa's Boots,8.0,1
25871,[53],523307,en,Snowbound,1.322,2018-01-01,Snowbound,3.3,3
25872,[53],564074,en,Killer Vacation,1.32,2018-11-23,Killer Vacation,6.0,1
25873,[35],568563,en,Pete Holmes: Dirty Clean,1.319,2018-12-15,Pete Holmes: Dirty Clean,7.0,3
25874,"[35, 18]",499323,en,Regionrat,1.318,2018-01-13,Regionrat,6.0,1
25875,"[18, 10751]",540928,en,All Styles,1.317,2018-08-18,All Styles,7.0,2
25876,[18],479813,fr,Drôle de père,1.315,2018-04-26,The Elephant and the Butterfly,6.3,4
25877,"[18, 53]",535773,en,Huckleberry,1.314,2018-10-21,Huckleberry,0.0,1
25878,"[16, 35, 14, 10402]",564638,en,My Little Pony: Best Gift Ever,1.309,2018-10-27,My Little Pony: Best Gift Ever,8.0,1
25879,"[10402, 99]",511085,en,Kygo: Live at the Hollywood Bowl,1.308,2018-03-12,Kygo: Live at the Hollywood Bowl,7.1,6
25880,[99],560191,en,Danny Brown: Live at the Majestic,1.307,2018-11-07,Danny Brown: Live at the Majestic,8.0,1
25881,[27],529294,en,Eyes In The Hills,1.304,2018-06-10,Eyes In The Hills,1.5,2
25882,"[35, 27]",207680,en,Return to... Return to Nuke 'Em High AKA Vol. 2,1.297,2017-01-15,Return to... Return to Nuke 'Em High AKA Vol. 2,8.3,4
25883,"[10751, 35]",548164,en,Mission Possible,1.295,2018-09-11,Mission Possible,2.0,1
25884,"[35, 18]",526934,en,29 to Life,1.294,2018-07-25,29 to Life,1.0,1
25885,[],516852,en,FP2: Beats of Rage,1.291,2018-09-22,FP2: Beats of Rage,8.5,1
25886,"[27, 53]",550108,en,Live,1.289,2018-09-18,Live,1.0,1
25887,"[14, 35]",500486,en,End of the Line,1.286,2018-01-20,End of the Line,6.0,2
25888,[],422273,en,A Nice Quiet Life,1.274,2018-12-17,A Nice Quiet Life,5.5,2
25889,[],524442,en,Did I Kill My Mother?,1.27,2018-05-12,Did I Kill My Mother?,6.0,1
25890,"[99, 18]",527493,en,My Freshman Year,1.268,2018-05-31,My Freshman Year,10.0,1
25891,[35],546061,en,Electric Love,1.263,2018-04-05,Electric Love,4.0,1
25892,[],506406,en,Hello Apartment,1.26,2018-02-19,Hello Apartment,5.0,1
25893,[99],505716,en,Guns Found Here,1.257,2018-02-13,Guns Found Here,10.0,1
25894,[35],530412,en,Binge,1.257,2018-01-01,Binge,3.5,1
25895,[99],503760,en,"They Live Here, Now",1.257,2018-03-11,"They Live Here, Now",3.0,1
25896,[99],448982,en,King Cohen: The Wild World of Filmmaker Larry Cohen,1.256,2018-07-07,King Cohen: The Wild World of Filmmaker Larry Cohen,7.2,6
25897,[],494031,en,The Second Coming of Christ,1.256,2018-03-06,The Second Coming of Christ,1.0,1
