id,release_date,movie,production_budget,domestic_gross,worldwide_gross
48,"Oct 13, 2015",8 Days,"$2,500,000",$0,$0
49,"Sep 2, 2016",Antibirth,"$2,500,000",$0,$0
50,"Feb 2, 2016",The Rise of the Krays,"$2,500,000",$0,$0
51,"Dec 31, 2014",Not Safe For Work,"$2,500,000",$0,$0
52,"May 13, 2011",Go For It!,"$2,450,000","$180,237","$182,358"
53,"Oct 16, 1996",Get on the Bus,"$2,400,000","$5,691,854","$5,691,854"
54,"Jan 5, 2007",Thr3e,"$2,400,000","$1,008,849","$1,420,418"
55,"Sep 1, 2006",Idiocracy,"$2,400,000","$444,093","$500,296"
56,"Dec 31, 2009",NiktÃ©,"$2,400,000",$0,"$1,333,891"
57,"Nov 14, 2014",Always Woodstock,"$2,400,000",$0,$0
58,"Jul 25, 2007",This is England,"$2,380,000","$327,919","$8,739,576"
59,"Jun 27, 1944",Bathing Beauty,"$2,361,000","$3,500,000","$3,500,000"
60,"Mar 20, 2015",Do You Believe?,"$2,300,000","$12,985,600","$14,304,931"
61,"Jul 17, 1951",Show Boat,"$2,300,000","$11,000,000","$11,000,000"
62,"May 1, 1998","Dancer, Texas Pop. 81","$2,300,000","$574,838","$574,838"
63,"Sep 5, 2014",Frontera,"$2,300,000","$59,696","$59,696"
64,"Aug 26, 2011",Redemption Road,"$2,300,000","$29,384","$29,384"
65,"Apr 15, 2015",The Toxic Avenger Part II,"$2,300,000",$0,$0
66,"Jan 19, 2016",Eden,"$2,300,000",$0,$0
67,"Jun 19, 1987",The Brave Little Toaster,"$2,300,000",$0,$0
68,"Feb 9, 1940",Pinocchio,"$2,289,247","$84,300,000","$84,300,000"
69,"Nov 13, 1940",Fantasia,"$2,280,000","$83,320,000","$83,320,000"
70,"Aug 13, 1982",Friday the 13th Part 3,"$2,250,000","$36,690,067","$36,690,067"
71,"Oct 9, 1971",The French Connection,"$2,200,000","$41,158,757","$41,158,757"
72,"Mar 22, 1985",Friday the 13th Part V: A New Beginning,"$2,200,000","$21,930,418","$21,930,418"
73,"Feb 9, 2007",The Last Sin Eater,"$2,200,000","$388,390","$388,390"
74,"Dec 31, 2008",Impact Point,"$2,200,000",$0,$0
75,"May 3, 1945",The Valley of Decision,"$2,160,000","$9,132,000","$9,132,000"
76,"Dec 31, 2005",Chicken Tikka Masala,"$2,160,000",$0,"$37,865"
77,"Oct 7, 2008",Jack Brooks: Monster Slayer,"$2,150,000",$0,$0
78,"Nov 21, 1946",The Best Years of Our Lives,"$2,100,000","$23,600,000","$23,600,000"
79,"Jul 13, 2001",Bully,"$2,100,000","$881,824","$1,381,824"
80,"May 29, 2002",Elling,"$2,100,000","$313,436","$313,436"
81,"Oct 16, 2016",Mi America,"$2,100,000","$3,330","$3,330"
82,"Jul 14, 2009",[Rec],"$2,100,000",$0,"$23,266,821"
83,"Dec 31, 2012",Infected,"$2,100,000",$0,$0
84,"Dec 31, 2010",Lies in Plain Sight,"$2,100,000",$0,$0
85,"Oct 6, 2015",The Timber,"$2,100,000",$0,$0
86,"Jan 19, 2016",Sharkskin,"$2,100,000",$0,$0
87,"Sep 30, 2011",Courageous,"$2,000,000","$34,522,221","$35,185,884"
88,"Apr 8, 1964",From Russia With Love,"$2,000,000","$24,800,000","$78,900,000"
89,"May 21, 1982",Mad Max 2: The Road Warrior,"$2,000,000","$24,600,832","$24,600,832"
90,"Aug 15, 1946",Notorious,"$2,000,000","$24,464,742","$24,464,742"
91,"Aug 2, 1967",In the Heat of the Night,"$2,000,000","$24,379,978","$24,407,647"
92,"Dec 17, 1973",Sleeper,"$2,000,000","$18,344,729","$18,344,729"
93,"Aug 11, 1972",Everything You Always Wanted to Know,"$2,000,000","$18,016,290","$18,016,290"
94,"Mar 13, 2015",It Follows,"$2,000,000","$14,674,077","$23,250,755"
95,"Jul 13, 2018",Eighth Grade,"$2,000,000","$13,539,710","$14,341,016"
96,"Dec 25, 1962",To Kill A Mockingbird,"$2,000,000","$13,129,846","$13,129,846"
97,"Mar 9, 2012",Silent House,"$2,000,000","$12,739,737","$16,610,760"
98,"Oct 8, 1999",Boys Don't Cry,"$2,000,000","$11,540,607","$20,741,000"
99,"Feb 9, 2007",Das Leben der Anderen,"$2,000,000","$11,284,657","$81,197,047"
100,"Apr 8, 2016",Hardcore Henry,"$2,000,000","$9,252,038","$17,187,434"
1,"Jun 13, 1962",Lolita,"$2,000,000","$9,250,000","$9,250,000"
2,"Aug 30, 1940",Boom Town,"$2,000,000","$9,172,000","$9,172,000"
3,"Nov 11, 1947",Gentleman's Agreement,"$2,000,000","$7,800,000","$7,800,000"
4,"Sep 25, 1961",The Hustler,"$2,000,000","$7,600,000","$7,600,000"
5,"Dec 31, 1986",Witchboard,"$2,000,000","$7,369,373","$7,369,373"
6,"Nov 26, 2003",Les Triplettes de Belleville,"$2,000,000","$7,301,288","$17,403,168"
7,"Jun 26, 1998",Smoke Signals,"$2,000,000","$6,719,300","$7,756,617"
8,"Jun 11, 2010",Winter's Bone,"$2,000,000","$6,531,503","$16,131,551"
9,"Oct 10, 2014",Meet the Mormons,"$2,000,000","$6,047,363","$6,049,171"
10,"Aug 15, 2003",American Splendor,"$2,000,000","$6,003,587","$8,685,632"
11,"Oct 6, 2017",The Florida Project,"$2,000,000","$5,904,366","$11,295,324"
12,"Aug 25, 2017",All Saints,"$2,000,000","$5,802,208","$5,941,994"
13,"Jul 2, 2004",Before Sunset,"$2,000,000","$5,792,822","$11,217,346"
14,"Mar 30, 2001",Amores Perros,"$2,000,000","$5,383,834","$20,883,834"
15,"Aug 20, 2003",Thirteen,"$2,000,000","$4,601,043","$9,505,996"
16,"Jan 23, 2004",Touching the Void,"$2,000,000","$4,593,598","$15,396,525"
17,"Oct 8, 2010",Inside Job,"$2,000,000","$4,311,834","$7,799,257"
18,"May 24, 1938",Alexander's Ragtime Band,"$2,000,000","$4,000,000","$4,000,000"
19,"Jun 17, 2005",Me and You and Everyone We Know,"$2,000,000","$3,885,134","$9,615,464"
20,"Aug 28, 2015",We Are Your Friends,"$2,000,000","$3,591,417","$10,153,415"
21,"Nov 10, 2006",Harsh Times,"$2,000,000","$3,337,931","$6,225,304"
22,"Mar 3, 2000",Ghost Dog: The Way of the Samurai,"$2,000,000","$3,330,230","$10,672,492"
23,"Sep 18, 2015",Captive,"$2,000,000","$2,583,301","$2,791,973"
24,"Aug 2, 2002",Full Frontal,"$2,000,000","$2,512,846","$3,438,804"
25,"Jun 8, 2018",Hearts Beat Loud,"$2,000,000","$2,386,254","$2,420,962"
26,"Jan 20, 2017",The Resurrection of Gavin Stone,"$2,000,000","$2,303,792","$2,303,792"
27,"Dec 25, 2008",Waltz with Bashir,"$2,000,000","$2,283,849","$13,912,289"
28,"Jun 28, 2006",Strangers with Candy,"$2,000,000","$2,072,645","$2,077,844"
29,"Mar 1, 1992",Night on Earth,"$2,000,000","$2,015,000","$2,022,893"
30,"Jan 29, 1993",Nemesis,"$2,000,000","$2,001,124","$2,001,124"
31,"Oct 4, 2006",Shortbus,"$2,000,000","$1,985,292","$1,985,292"
32,"May 2, 2008",Son of Rambow: A Home Movie,"$2,000,000","$1,785,505","$11,263,263"
33,"Sep 12, 2003","The Book of Mormon Movie, Volume 1: The Journey","$2,000,000","$1,660,865","$1,660,865"
34,"May 12, 2000",Hamlet,"$2,000,000","$1,577,287","$2,419,669"
35,"Aug 7, 2015",The Diary of a Teenage Girl,"$2,000,000","$1,477,002","$2,279,959"
36,"Jul 27, 2007",No End In Sight,"$2,000,000","$1,433,319","$1,433,319"
37,"Apr 25, 2014",Locke,"$2,000,000","$1,370,646","$2,088,390"
38,"Apr 30, 1999",Get Real,"$2,000,000","$1,152,411","$1,152,411"
39,"Sep 7, 2007",In the Shadow of the Moon,"$2,000,000","$1,134,358","$2,175,587"
40,"Apr 8, 2011",Meek's Cutoff,"$2,000,000","$977,772","$1,869,928"
41,"Nov 28, 2014",The Babadook,"$2,000,000","$950,792","$7,482,387"
42,"Feb 11, 2005",Inside Deep Throat,"$2,000,000","$691,880","$691,880"
43,"Sep 28, 2001",Dinner Rush,"$2,000,000","$638,227","$1,075,504"
44,"Sep 24, 2010",The Virginity Hit,"$2,000,000","$636,706","$636,706"
45,"May 15, 1998",Clockwatchers,"$2,000,000","$537,948","$539,961"
46,"Nov 6, 1985",Subway,"$2,000,000","$390,659","$1,663,296"
47,"Apr 15, 2005",House of D,"$2,000,000","$388,532","$466,106"
48,"Jan 18, 2008",Teeth,"$2,000,000","$347,578","$2,350,641"
49,"Jul 26, 1996",Stonewall,"$2,000,000","$304,602","$304,602"
50,"Sep 8, 2006",Sherrybaby,"$2,000,000","$199,176","$759,504"
51,"Feb 13, 2015",The Last Five Years,"$2,000,000","$147,299","$205,298"
52,"Sep 18, 1998",Six-String Samurai,"$2,000,000","$134,624","$134,624"
53,"May 26, 2000",Hum to Mohabbt Karega,"$2,000,000","$121,807","$121,807"
54,"Apr 15, 2005",It's All Gone Pete Tong,"$2,000,000","$120,620","$2,226,603"
55,"Jan 29, 2010",Saint John of Las Vegas,"$2,000,000","$102,645","$102,645"
56,"Apr 15, 1998",24 7: Twenty Four Seven,"$2,000,000","$72,544","$72,544"
57,"Sep 19, 2014",Pump,"$2,000,000","$72,277","$72,277"
58,"Oct 24, 2008",Roadside Romeo,"$2,000,000","$55,202","$2,046,090"
59,"May 4, 2001",Eureka,"$2,000,000","$49,388","$76,654"
60,"Apr 7, 2015",Lost River,"$2,000,000","$45,431","$2,009,644"
61,"Jul 18, 2003",This Thing of Ours,"$2,000,000","$37,227","$37,227"
62,"Oct 9, 2015",Knock Knock,"$2,000,000","$36,336","$6,328,516"
63,"Feb 3, 2017",Growing up Smith,"$2,000,000","$35,312","$35,312"
64,"Mar 20, 2009",Super Capers,"$2,000,000","$30,955","$30,955"
65,"Jan 1, 1993",Return of the Living Dead 3,"$2,000,000","$21,000","$21,000"
66,"Nov 20, 2009",The Missing Person,"$2,000,000","$17,896","$17,896"
67,"Oct 19, 2012",The First Time,"$2,000,000","$17,061","$17,061"
68,"Feb 10, 2006",London,"$2,000,000","$12,667","$12,667"
69,"Aug 27, 2010",Circle,"$2,000,000","$10,024","$10,024"
70,"Oct 31, 2008",Eden Lake,"$2,000,000","$7,321","$4,294,373"
71,"Jun 11, 2010",Jerusalema,"$2,000,000","$7,294","$10,679"
72,"Jun 23, 2006",Say Uncle,"$2,000,000","$5,361","$5,361"
73,"Sep 13, 2013",Plush,"$2,000,000","$3,080","$28,864"
74,"Oct 26, 2012",The Ghastly Love of Johnny X,"$2,000,000","$2,436","$2,436"
75,"Dec 29, 2009",Lesbian Vampire Killers,"$2,000,000",$0,"$3,620,902"
76,"Sep 9, 2011",Grave Encounters,"$2,000,000",$0,"$2,151,887"
77,"Oct 23, 2015",Bone Tomahawk,"$2,000,000",$0,"$475,846"
78,"Dec 10, 2004",Freeze Frame,"$2,000,000",$0,"$105,377"
79,"Apr 1, 2013",Stitches,"$2,000,000",$0,"$63,555"
80,"Dec 31, 2015","To Be Frank, Sinatra at 100","$2,000,000",$0,$926
81,"Apr 28, 1971",Bananas,"$2,000,000",$0,$0
82,"Dec 31, 2009",Nine Dead,"$2,000,000",$0,$0
83,"Oct 14, 2008",No Man's Land: The Rise of Reeker,"$2,000,000",$0,$0
84,"Jul 7, 2007",Rockaway,"$2,000,000",$0,$0
85,"Aug 12, 1927",Wings,"$2,000,000",$0,$0
86,"Mar 17, 2015",The Lady from Shanghai,"$2,000,000",$0,$0
87,"Mar 19, 2013",Straight A's,"$2,000,000",$0,$0
88,"Mar 30, 2012",The Legend of Hellâs Gate: An American Conspiracy,"$2,000,000",$0,$0
89,"Dec 31, 2012",Highway,"$2,000,000",$0,$0
90,"Feb 8, 2013",Small Apartments,"$2,000,000",$0,$0
91,"Jul 9, 2013",Coffee Town,"$2,000,000",$0,$0
92,"Dec 31, 2014",Lucky Dog,"$2,000,000",$0,$0
93,"Dec 31, 2001",Pendulum,"$2,000,000",$0,$0
94,"Oct 16, 1966",A Funny Thing Happened on the Way to the Forum,"$2,000,000",$0,$0
95,"Sep 23, 2008",Slacker Uprising,"$2,000,000",$0,$0
96,"Mar 20, 2015",The Walking Deceased,"$2,000,000",$0,$0
97,"Dec 31, 2011",True Bromance,"$2,000,000",$0,$0
98,"Aug 21, 2015",The Curse of Downers Grove,"$2,000,000",$0,$0
99,"Dec 31, 2015",Wind Walkers,"$2,000,000",$0,$0
100,"Jul 8, 2016",The Dog Lover,"$2,000,000",$0,$0
1,"Dec 1, 2015",Shark Lake,"$2,000,000",$0,$0
2,"Sep 24, 2010",Buried,"$1,987,650","$1,044,143","$21,270,290"
3,"Apr 21, 2015",The Marine 4,"$1,950,000",$0,$0
4,"May 8, 1987",River's Edge,"$1,900,000","$4,600,000","$4,600,000"
5,"Jul 25, 2008",Man on Wire,"$1,900,000","$2,962,242","$5,617,067"
6,"Oct 8, 2010",Nowhere Boy,"$1,900,000","$1,445,366","$7,785,229"
7,"Jul 11, 2003",Northfork,"$1,900,000","$1,420,578","$1,445,140"
8,"Apr 24, 2015",Brotherly Love,"$1,900,000","$478,595","$478,595"
9,"Jun 3, 2011",Submarine,"$1,900,000","$467,602","$4,581,937"
10,"Apr 9, 2010",The Square,"$1,900,000","$406,216","$740,932"
11,"Feb 8, 2013",ABCD (Any Body Can Dance),"$1,900,000","$222,098","$10,137,234"
12,"Jun 29, 2007",Chacun sa nuit,"$1,900,000","$18,435","$139,317"
13,"Jul 26, 2013",Stranded,"$1,900,000",$0,"$285,593"
14,"Dec 31, 2015",Vaalu,"$1,900,000",$0,"$12,444"
15,"Aug 27, 2010",The Last Exorcism,"$1,800,000","$41,034,350","$70,165,900"
16,"Nov 16, 1976",Carrie,"$1,800,000","$25,878,153","$25,878,153"
17,"Nov 9, 1984",A Nightmare on Elm Street,"$1,800,000","$25,504,513","$25,504,513"
18,"Jun 27, 2012",Beasts of the Southern Wild,"$1,800,000","$12,795,746","$23,265,132"
19,"Jan 29, 1964",Dr. Strangelove,"$1,800,000","$9,164,370","$9,230,678"
20,"Jan 1, 1973",Battle for the Planet of the Apes,"$1,800,000","$8,800,000","$8,800,000"
21,"Sep 18, 1951",A Streetcar Named Desire,"$1,800,000","$8,000,000","$8,000,000"
22,"Aug 3, 1968",Hang 'em High,"$1,800,000","$6,800,000","$6,800,000"
23,"Nov 15, 2002",El crimen de padre Amaro,"$1,800,000","$5,719,000","$5,719,000"
24,"Jun 15, 2001",Songcatcher,"$1,800,000","$3,050,934","$3,050,934"
25,"Aug 23, 2011",Higher Ground,"$1,800,000","$841,056","$842,693"
26,"Apr 22, 2011",POM Wonderful Presents: The Greatest Movie Ever Sold,"$1,800,000","$638,476","$783,733"
27,"Jan 7, 2005",Travellers and Magicians,"$1,800,000","$506,793","$1,322,161"
28,"Jan 1, 1993",Ed and his Dead Mother,"$1,800,000",$673,$673
29,"Dec 31, 2009",Deadline,"$1,800,000",$0,$0
30,"Mar 13, 2007",Sublime,"$1,800,000",$0,$0
31,"Feb 3, 2012",Dysfunctional Friends,"$1,800,000",$0,$0
32,"Dec 31, 2013",Independence Daysaster,"$1,800,000",$0,$0
33,"Mar 11, 2014",Against the Wild,"$1,800,000",$0,$0
34,"Oct 20, 2015",Beginnerâs Guide to Sex,"$1,800,000",$0,$0
35,"Jun 18, 1999",Lola rennt,"$1,750,000","$7,267,324","$22,879,194"
36,"Feb 7, 2003",May,"$1,750,000","$145,540","$634,803"
37,"Oct 8, 2010",I Spit on Your Grave,"$1,750,000","$93,051","$1,278,471"
38,"Apr 23, 2019",Living Dark: The Story of Ted the Caver,"$1,750,000",$0,$0
39,"Nov 23, 2001",In the Bedroom,"$1,700,000","$35,930,604","$42,137,871"
40,"Mar 19, 2008",La misma luna,"$1,700,000","$12,590,147","$23,271,741"
41,"Jun 30, 1972",Conquest of the Planet of the Apes,"$1,700,000","$9,700,000","$9,700,000"
42,"Feb 28, 2014",The Lunchbox,"$1,700,000","$4,231,500","$12,231,500"
43,"Oct 4, 2013",Grace Unplugged,"$1,700,000","$2,507,159","$2,507,159"
44,"Oct 1, 1999","Happy, Texas","$1,700,000","$2,039,192","$2,891,228"
45,"Dec 18, 2015",Saul fia,"$1,700,000","$1,777,043","$9,696,537"
46,"Jun 17, 2005",My Summer of Love,"$1,700,000","$1,000,915","$4,727,375"
47,"Jun 24, 2005",Yes,"$1,700,000","$396,035","$661,221"
48,"Feb 1, 2019",Braid,"$1,660,000",$0,"$80,745"
49,"Aug 5, 1953",From Here to Eternity,"$1,650,000","$30,500,000","$30,500,000"
50,"Sep 1, 1938",You Can't Take It With You,"$1,644,000","$4,000,000","$4,000,000"
51,"Apr 9, 1999",Foolish,"$1,600,000","$6,026,908","$6,026,908"
52,"Jul 26, 1949",She Wore a Yellow Ribbon,"$1,600,000","$5,400,000","$5,400,000"
53,"Apr 7, 1974",The Conversation,"$1,600,000","$4,420,000","$4,420,000"
54,"Oct 15, 2010",N-Secure,"$1,600,000","$2,595,644","$2,595,644"
55,"Feb 1, 2008",Sukkar banat,"$1,600,000","$1,060,591","$14,253,760"
56,"Dec 31, 1989",Out of the Dark,"$1,600,000","$419,428","$419,428"
57,"Jan 27, 2006",Bubble,"$1,600,000","$145,382","$145,382"
58,"Sep 23, 2005",Dil Jo Bhi Kahey...,"$1,600,000","$129,319","$129,319"
59,"Jan 15, 1999",Mississippi Mermaid,"$1,600,000","$27,795","$2,627,795"
60,"Sep 26, 2014",Two Night Stand,"$1,600,000","$15,600","$868,081"
61,"Nov 4, 2005",I Love Your Work,"$1,600,000","$3,264","$3,264"
62,"Aug 5, 1955",The Kingâs Thief,"$1,577,000",$0,$0
63,"Apr 1, 2011",Insidious,"$1,500,000","$54,009,150","$99,870,886"
64,"Oct 21, 2016",Moonlight,"$1,500,000","$27,854,931","$65,245,512"
65,"Sep 12, 2003",Cabin Fever,"$1,500,000","$21,158,188","$30,351,664"
66,"May 2, 2007",Waitress,"$1,500,000","$19,097,550","$22,217,183"
67,"Sep 8, 1989",Kickboxer,"$1,500,000","$14,533,681","$14,533,681"
68,"Feb 26, 1988",Bloodsport,"$1,500,000","$11,806,119","$11,806,119"
69,"Oct 17, 1939",Mr. Smith Goes To Washington,"$1,500,000","$9,000,000","$9,000,000"
70,"Mar 23, 2018",Unsane,"$1,500,000","$7,690,044","$14,244,931"
71,"Jul 21, 1995",Kids,"$1,500,000","$7,412,216","$20,412,216"
72,"Oct 5, 2005",The Squid and the Whale,"$1,500,000","$7,372,734","$11,191,423"
73,"Mar 13, 2002",Kissing Jessica Stein,"$1,500,000","$7,025,722","$9,345,061"
74,"Oct 31, 1945",Spellbound,"$1,500,000","$7,000,000","$7,000,000"
75,"Apr 20, 1979",Dawn of the Dead,"$1,500,000","$5,100,000","$55,000,000"
76,"Sep 23, 1994",Exotica,"$1,500,000","$5,046,118","$5,046,118"
77,"Jul 26, 2013",The To Do List,"$1,500,000","$3,491,669","$4,128,828"
78,"Feb 1, 2013",The Gatekeepers,"$1,500,000","$2,408,553","$2,592,308"
79,"Jun 26, 1998",Buffalo '66,"$1,500,000","$2,380,606","$2,380,606"
80,"Mar 2, 1984",Repo Man,"$1,500,000","$2,300,000","$2,300,000"
81,"Oct 21, 2016",Iâm Not Ashamed,"$1,500,000","$2,082,980","$2,082,980"
82,"Jan 18, 1985",Blood Simple,"$1,500,000","$1,690,913","$2,730,877"
83,"Apr 19, 2002",Nueve Reinas,"$1,500,000","$1,222,889","$12,412,889"
84,"Apr 19, 2013",The Lords of Salem,"$1,500,000","$1,165,881","$1,541,131"
85,"Oct 21, 2016",31,"$1,500,000","$779,820","$922,727"
86,"Mar 25, 2005",The Ballad of Jack and Rose,"$1,500,000","$712,294","$1,126,258"
87,"Apr 22, 2016",Unsullied,"$1,500,000","$510,957","$510,957"
88,"Aug 31, 1994",Killing Zoe,"$1,500,000","$418,953","$418,953"
89,"May 17, 2002",The Believer,"$1,500,000","$406,035","$1,840,248"
90,"Mar 7, 2008",Snow Angels,"$1,500,000","$402,858","$414,404"
91,"Aug 10, 2001",Session 9,"$1,500,000","$378,176","$1,619,602"
92,"Feb 11, 2011",MOOZ-lum,"$1,500,000","$362,239","$372,239"
93,"Sep 5, 2007",I Want Someone To Eat Cheese With,"$1,500,000","$194,568","$194,568"
94,"Aug 19, 2011",Amigo,"$1,500,000","$184,705","$184,705"
95,"Sep 7, 2007",Hatchet,"$1,500,000","$175,281","$240,396"
96,"Oct 31, 2008",My Name is Bruce,"$1,500,000","$173,066","$173,066"
97,"Aug 6, 2010",The Disappearance of Alice Creed,"$1,500,000","$166,980","$1,605,139"
98,"Feb 5, 1936",Modern Times,"$1,500,000","$163,245","$199,747"
99,"May 11, 2007",The Salon,"$1,500,000","$139,084","$139,084"
100,"Oct 25, 2013",The Square,"$1,500,000","$124,244","$176,262"
1,"Mar 22, 2002",Stolen Summer,"$1,500,000","$119,841","$119,841"
2,"Mar 6, 2015",Road Hard,"$1,500,000","$113,169","$113,169"
3,"Sep 28, 2005",Forty Shades of Blue,"$1,500,000","$75,828","$172,569"
4,"Oct 9, 2009",Trucker,"$1,500,000","$52,429","$52,429"
5,"May 29, 2009",Pontypool,"$1,500,000","$3,865","$31,916"
6,"Sep 28, 2015","Me, You and Five Bucks","$1,500,000","$2,105","$2,105"
7,"Oct 17, 2014",Housebound,"$1,500,000",$0,"$236,863"
8,"Jul 20, 2018",Teefa in Trouble,"$1,500,000",$0,"$98,806"
9,"Nov 4, 2005",Wal-Mart: The High Cost of Low Price,"$1,500,000",$0,"$58,692"
10,"Apr 17, 2014",Closer to the Moon,"$1,500,000",$0,"$5,396"
11,"Mar 17, 2006",Fetching Cody,"$1,500,000",$0,$0
12,"Jun 3, 2011",The Lion of Judah,"$1,500,000",$0,$0
13,"Nov 11, 2014",Once Upon a Time in Queens,"$1,500,000",$0,$0
14,"Feb 13, 2015",Girlhouse,"$1,500,000",$0,$0
15,"May 26, 2015",Mutant World,"$1,500,000",$0,$0
16,"Nov 20, 2015",#Horror,"$1,500,000",$0,$0
17,"Sep 8, 2015",Checkmate,"$1,500,000",$0,$0
18,"Dec 21, 1937",Snow White and the Seven Dwarfs,"$1,488,000","$184,925,486","$184,925,486"
19,"Jan 1, 1968",Shalako,"$1,455,000","$2,620,000","$2,620,000"
20,"Nov 30, 2018",Werk ohne Autor,"$1,400,000","$1,303,747","$4,331,152"
21,"Nov 20, 2015",Mustang,"$1,400,000","$845,464","$5,552,584"
22,"Apr 29, 2005",The Holy Girl,"$1,400,000","$304,124","$1,261,792"
23,"Oct 3, 2014",La chambre bleue,"$1,400,000","$260,441","$1,945,420"
24,"Sep 17, 2004",Incident at Loch Ness,"$1,400,000","$36,830","$56,073"
25,"Apr 5, 2013",Eddie: The Sleepwalking Cannibal,"$1,400,000","$1,632","$1,632"
26,"May 1, 2010",My Girlfriend's Boyfriend,"$1,400,000",$0,$0
27,"Dec 31, 2014",Kurmanjan datka,"$1,400,000",$0,$0
28,"Dec 31, 2014",House at the End of the Drive,"$1,400,000",$0,$0
29,"Jul 6, 1966",Batman - The Movie,"$1,377,800",$0,$0
30,"Mar 5, 1999","Lock, Stock and Two Smoking Barrels","$1,350,000","$3,897,569","$28,356,188"
31,"Aug 19, 1983",The Ballad of Gregorio Cortez,"$1,305,000","$909,000","$909,000"
32,"Jun 26, 1936",San Francisco,"$1,300,000","$2,868,000","$5,273,000"
33,"Oct 9, 1998",Festen,"$1,300,000","$1,647,780","$1,647,780"
34,"Oct 11, 1996",Trees Lounge,"$1,300,000","$749,741","$749,741"
35,"May 22, 2009",The Girlfriend Experience,"$1,300,000","$695,840","$1,005,840"
36,"Mar 23, 2007",Journey from the Fall,"$1,300,000","$635,305","$635,305"
37,"May 5, 2000",The Basket,"$1,300,000","$609,042","$609,042"
38,"Jan 30, 2015",Above and Beyond,"$1,300,000","$288,751","$288,751"
39,"Mar 15, 1985",Def-Con 4,"$1,300,000","$210,904","$210,904"
40,"Dec 9, 2005",Neal n' Nikki,"$1,300,000","$100,358","$329,621"
41,"Dec 19, 2003",The Hebrew Hammer,"$1,300,000","$77,755","$90,213"
42,"Jun 13, 2014",Los insolitos peces gato,"$1,300,000","$11,278","$54,665"
43,"Apr 7, 2006",Simon,"$1,300,000","$4,055","$1,738,663"
44,"May 24, 2011",Forget Me Not,"$1,300,000",$0,"$13,465"
45,"Jun 8, 2010",The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"$1,300,000",$0,$0
46,"Jun 26, 2015",The Algerian,"$1,300,000",$0,$0
47,"Mar 21, 1940",Rebecca,"$1,288,000","$6,000,000","$6,002,370"
48,"Apr 30, 1981",Friday the 13th Part 2,"$1,250,000","$21,722,776","$21,722,776"
49,"Nov 29, 1945",The Lost Weekend,"$1,250,000","$11,000,000","$11,000,000"
50,"Aug 31, 1984",C.H.U.D.,"$1,250,000","$4,700,000","$4,700,000"
51,"Oct 17, 2014",Dear White People,"$1,250,000","$4,404,154","$5,403,771"
52,"Apr 19, 2013",Filly Brown,"$1,250,000","$2,850,357","$2,940,411"
53,"Jan 21, 1953",Niagara,"$1,250,000","$2,500,000","$2,500,000"
54,"Dec 31, 2016",Bodom,"$1,250,000",$0,"$726,460"
55,"Oct 28, 1941",How Green Was My Valley,"$1,250,000",$0,$0
56,"Jan 13, 2015",Da Sweet Blood of Jesus,"$1,250,000",$0,$0
57,"Oct 29, 2004",Saw,"$1,200,000","$55,968,727","$103,880,027"
58,"Aug 4, 1989","Sex, Lies, and Videotape","$1,200,000","$24,741,667","$36,741,667"
59,"Feb 15, 2002",Super Troopers,"$1,200,000","$18,492,362","$23,046,142"
60,"Feb 22, 2002",Monsoon Wedding,"$1,200,000","$13,876,974","$27,025,600"
61,"Nov 10, 2000",You Can Count on Me,"$1,200,000","$9,180,275","$10,827,356"
62,"Jul 3, 1951",Strangers on a Train,"$1,200,000","$7,000,000","$7,000,000"
63,"Oct 3, 1955",The Trouble with Harry,"$1,200,000","$7,000,000","$7,000,000"
64,"Dec 29, 1967","Il buono, il brutto, il cattivo","$1,200,000","$6,100,000","$6,100,000"
65,"Sep 18, 1951",The Day the Earth Stood Still,"$1,200,000","$3,700,000","$3,700,000"
66,"Apr 19, 2013",Home Run,"$1,200,000","$2,859,955","$2,859,955"
67,"Oct 23, 1992",Reservoir Dogs,"$1,200,000","$2,832,029","$2,832,029"
68,"Jul 7, 2000",But I'm a Cheerleader,"$1,200,000","$2,205,627","$2,509,344"
69,"Dec 23, 1956",The Wrong Man,"$1,200,000","$2,000,000","$2,000,000"
70,"Sep 26, 1975",The Rocky Horror Picture Show,"$1,200,000","$1,414,845","$1,615,976"
71,"Jan 1, 1976",The Blue Bird,"$1,200,000","$887,000","$887,000"
